Relation ID ; Absolute ; Relative ; Quadratic ; SquaredQError ; SquaredRelative ; Estimate ; Truth ; Tuples 
327985 ; 0.01956409 ; 0.48656793 ; 0.00038275 ; 0.44440563 ; 0.23674835 ; 2.064425e-02 ; 4.020833e-02 ; 4800
327985 ; 0.04437560 ; 0.50474615 ; 0.00196919 ; 0.49376596 ; 0.25476868 ; 4.354107e-02 ; 8.791667e-02 ; 4800
327985 ; 0.00165465 ; 0.26474376 ; 0.00000274 ; 0.09457852 ; 0.07008926 ; 4.595352e-03 ; 6.250000e-03 ; 4800
327985 ; 0.01889875 ; 0.52134486 ; 0.00035716 ; 0.54283724 ; 0.27180046 ; 1.735125e-02 ; 3.625000e-02 ; 4800
327985 ; 0.01726532 ; 0.35721359 ; 0.00029809 ; 0.19531342 ; 0.12760155 ; 3.106801e-02 ; 4.833333e-02 ; 4800
327985 ; 0.00043388 ; 0.52065278 ; 0.00000019 ; 0.54071029 ; 0.27107932 ; 3.994560e-04 ; 8.333333e-04 ; 4800
327985 ; 0.00103455 ; 0.31036490 ; 0.00000107 ; 0.13808110 ; 0.09632637 ; 2.298784e-03 ; 3.333333e-03 ; 4800
327985 ; 0.01534162 ; 0.34092489 ; 0.00023537 ; 0.17382043 ; 0.11622978 ; 2.965838e-02 ; 4.500000e-02 ; 4800
327985 ; 0.00121180 ; 0.96944367 ; 0.00000147 ; 12.16742434 ; 0.93982104 ; 3.819531e-05 ; 1.250000e-03 ; 4800
327985 ; 0.00241603 ; 0.19328267 ; 0.00000584 ; 0.04613129 ; 0.03735819 ; 1.008397e-02 ; 1.250000e-02 ; 4800
